drawing_category,location,age,participant_id,distance_cat_site,recognized,target_similarity
hat,Beijing,7,THU8M16,0.03564453125,True,0.314453125
house,Beijing,4,THU4M5,0.06201171875,False,0.266357421875
house,Beijing,8,THU8F24,0.03955078125,True,0.307373046875
car,Beijing,8,THU8F34,0.037109375,False,0.275146484375
bird,Beijing,8,THU8F34,0.04443359375,True,0.27490234375
cup,Beijing,9,THU9M46,0.05859375,True,0.34619140625
hat,Beijing,8,THU8F14,0.072265625,True,0.330322265625
rabbit,Beijing,5,THU6M4,0.0400390625,True,0.320068359375
tree,Beijing,6,THU6M3,0.0576171875,False,0.283447265625
cup,Beijing,5,THU5F2,0.0576171875,False,0.28271484375
rabbit,Beijing,6,THU6F19,0.03955078125,True,0.32421875
bike,Beijing,6,THU6M2,0.07470703125,False,0.248779296875
chair,Beijing,6,THU7M20,0.068359375,False,0.273193359375
tree,Beijing,4,THU4M5,0.09033203125,False,0.265380859375
cat,Beijing,4,THU5M5,0.06689453125,False,0.258056640625
car,Beijing,8,THU8F11,0.0478515625,True,0.32470703125
watch,Beijing,9,THU9M5,0.08447265625,True,0.326904296875
cat,Beijing,7,THU7F15,0.04443359375,True,0.30712890625
bird,Beijing,9,THU9M2,0.05908203125,True,0.282470703125
watch,Beijing,6,THU6F21,0.09228515625,False,0.277587890625
bike,Beijing,6,THU6M31,0.0634765625,True,0.30126953125
tree,Beijing,9,THU9M23,0.0390625,True,0.301025390625
hat,Beijing,9,THU9F1,0.0908203125,True,0.3291015625
cat,Beijing,7,THU7F11,0.0849609375,False,0.271484375
chair,Beijing,6,THU6F32,0.03515625,True,0.3076171875
tree,Beijing,5,THU5F4,0.0380859375,True,0.283203125
chair,Beijing,5,THU5F4,0.04248046875,True,0.301025390625
bike,Beijing,5,THU5F2,0.05859375,False,0.271484375
cat,Beijing,9,THU9F38,0.0703125,False,0.2578125
car,Beijing,9,THU9F49,0.0322265625,True,0.314697265625
hat,Beijing,8,THU8F1,0.0419921875,False,0.286376953125
bird,Beijing,6,THU6F19,0.03857421875,True,0.306640625
bike,Beijing,6,THU7M20,0.03076171875,True,0.327880859375
cup,Beijing,7,THU7M12,0.02294921875,False,0.287841796875
cup,Beijing,4,THU4F09,0.02783203125,False,0.2734375
car,Beijing,9,THU9M2,0.0419921875,True,0.341796875
bike,Beijing,6,THU6M1,0.05322265625,False,0.255615234375
watch,Beijing,4,THU4F6,0.03759765625,False,0.278076171875
tree,Beijing,7,THU7M18,0.05078125,False,0.25537109375
hat,Beijing,7,THU6F13,0.029296875,True,0.3125
house,Beijing,7,THU8F33,0.06884765625,False,0.2626953125
rabbit,Beijing,8,THU8M14,0.0244140625,True,0.309814453125
rabbit,Beijing,9,THU9M11,0.037109375,True,0.32421875
car,Beijing,7,THU6M4,0.0546875,True,0.290771484375
bike,Beijing,7,THU7F41,0.05322265625,False,0.29443359375
watch,Beijing,7,THU7F11,0.05126953125,True,0.309814453125
bird,Beijing,5,THU5F2,0.048828125,False,0.26904296875
tree,Beijing,9,THU9M12,0.052734375,True,0.28369140625
car,Beijing,7,THU7M12,0.03759765625,False,0.28759765625
cat,Beijing,4,THU4F6,0.1376953125,False,0.26513671875
bike,Beijing,4,THU4F10,0.0625,False,0.265380859375
hat,Beijing,8,THU8M37,0.08935546875,True,0.272216796875
house,Beijing,8,THU9M1,0.0634765625,False,0.27197265625
airplane,Beijing,7,THU6F13,0.03564453125,True,0.307373046875
bird,Beijing,7,THU8M16,0.060546875,False,0.2685546875
airplane,Beijing,5,THU5F3,0.03564453125,False,0.281005859375
house,Beijing,6,1THU6F30,0.06201171875,True,0.294677734375
cat,Beijing,6,1THU6F30,0.04541015625,False,0.263671875
car,Beijing,8,THU8F14,0.05615234375,True,0.322998046875
bird,Beijing,6,THU6M1,0.02978515625,True,0.304443359375
bird,Beijing,4,THU5M03,0.0654296875,False,0.2406005859375
airplane,Beijing,6,THU7M20,0.0380859375,True,0.31298828125
airplane,Beijing,8,THU8F1,0.13525390625,True,0.3173828125
car,Beijing,6,THU6F28,0.072265625,False,0.278564453125
chair,Beijing,4,THU4M7,0.072265625,True,0.27978515625
hat,Beijing,5,THU5F2,0.048828125,False,0.287353515625
cat,Beijing,8,THU8F13,0.05322265625,False,0.280517578125
house,Beijing,6,THU6M31,0.09130859375,False,0.255126953125
house,Beijing,6,THU6M1,0.0517578125,False,0.302734375
tree,Beijing,5,THU5F2,0.05615234375,True,0.296875
chair,Beijing,7,THU8F33,0.08056640625,False,0.2489013671875
cat,Beijing,8,THU9M2,0.05908203125,False,0.258544921875
bike,Beijing,9,THU9F1,0.04052734375,True,0.309326171875
house,Beijing,8,THU8M35,0.056640625,True,0.325927734375
tree,Beijing,8,THU8M12,0.05029296875,False,0.2802734375
cup,Beijing,6,THU6M3,0.03173828125,False,0.27392578125
house,Beijing,6,THU6F32,0.04541015625,True,0.32080078125
bike,Beijing,6,THU6F20,0.06640625,False,0.248291015625
house,Beijing,4,THU4M7,0.04052734375,False,0.302490234375
rabbit,Beijing,8,THU9F22,0.05029296875,True,0.279296875
cat,Beijing,7,THU8M16,0.05908203125,False,0.266845703125
tree,Beijing,8,THU8F11,0.04248046875,True,0.33056640625
bike,Beijing,5,THU5F3,0.0517578125,False,0.247314453125
rabbit,Beijing,6,THU6F19,0.029296875,True,0.3125
rabbit,Beijing,7,THU7M18,0.0576171875,True,0.29736328125
airplane,Beijing,4,THU4M9,0.091796875,False,0.235595703125
car,Beijing,5,THU5M1,0.06640625,True,0.3330078125
cat,Beijing,4,THU5M03,0.06982421875,False,0.28173828125
hat,Beijing,4,THU4F8,0.0380859375,True,0.334716796875
watch,Beijing,6,THU6F19,0.03515625,True,0.282958984375
cat,Beijing,5,THU5F3,0.0771484375,False,0.2451171875
rabbit,Beijing,4,THU4M9,0.0791015625,False,0.260986328125
house,Beijing,5,THU5F2,0.095703125,False,0.26953125
watch,Beijing,9,THU9F49,0.06640625,True,0.34619140625
watch,Beijing,9,THU9F18,0.03662109375,True,0.324951171875
bike,Beijing,8,THU8F1,0.04296875,True,0.298583984375
hat,Beijing,7,THU7M18,0.05810546875,True,0.2900390625
rabbit,Beijing,5,THU5F2,0.07763671875,True,0.285888671875
cup,Beijing,5,THU5M1,0.056640625,False,0.295166015625
house,Beijing,5,THU5F6,0.05078125,False,0.279052734375
hat,Beijing,4,THU4F09,0.02392578125,True,0.287109375
bike,Beijing,6,THU7M44,0.05517578125,False,0.27734375
bird,Beijing,7,THU7F40,0.068359375,False,0.252197265625
car,Beijing,7,THU7F40,0.0849609375,True,0.299560546875
car,Beijing,9,THU9F38,0.0576171875,True,0.320556640625
bird,Beijing,9,THU9F1,0.03857421875,True,0.314453125
watch,Beijing,5,THU5F3,0.06396484375,False,0.254150390625
airplane,Beijing,5,THU5F2,0.04052734375,False,0.27392578125
tree,Beijing,4,THU4M9,0.1015625,False,0.248046875
car,Beijing,4,THU4M5,0.080078125,False,0.28125
watch,Beijing,4,THU5M03,0.0634765625,False,0.272705078125
house,Beijing,7,THU7M17,0.0556640625,True,0.326416015625
watch,Beijing,9,THU9M15,0.02734375,True,0.3017578125
watch,Beijing,8,THU8F14,0.04541015625,True,0.31591796875
rabbit,Beijing,4,THU4M04,0.099609375,False,0.26953125
rabbit,Beijing,7,THU7F15,0.056640625,True,0.29150390625
house,Beijing,5,THU5M3,0.05322265625,True,0.311279296875
rabbit,Beijing,5,THU5F2,0.11181640625,False,0.263916015625
airplane,Beijing,7,THU7F15,0.0615234375,True,0.301513671875
bike,Beijing,6,THU6F21,0.0703125,False,0.26171875
hat,Beijing,7,THU6M4,0.046875,True,0.3076171875
watch,Beijing,6,THU6M31,0.03125,True,0.291015625
cup,Beijing,8,THU8F1,0.07958984375,False,0.296875
rabbit,Beijing,4,THU4M7,0.0478515625,False,0.2880859375
hat,Beijing,7,THU7M12,0.02490234375,True,0.32763671875
hat,Beijing,8,THU9F38,0.05810546875,False,0.248291015625
bike,Beijing,6,THU6M30,0.0556640625,True,0.274169921875
house,Beijing,8,THU8M1,0.06201171875,True,0.289306640625
house,Beijing,9,THU9F49,0.05126953125,True,0.33642578125
bird,Beijing,5,THU5M1,0.060546875,False,0.2298583984375
rabbit,Beijing,9,THU9M37,0.0576171875,True,0.302490234375
house,Beijing,6,THU6F19,0.07666015625,True,0.320556640625
chair,Beijing,6,THU6M2,0.07421875,True,0.276123046875
bike,Beijing,4,THU4M5,0.05859375,False,0.26611328125
rabbit,Beijing,5,THU5M7,0.0673828125,True,0.276611328125
rabbit,Beijing,9,THU9M2,0.0478515625,True,0.294921875
rabbit,Beijing,9,THU9M22,0.03515625,True,0.29638671875
rabbit,Beijing,7,THU7F39,0.0498046875,True,0.318603515625
house,Beijing,8,THU8F13,0.08544921875,False,0.288818359375
bird,Beijing,6,THU6M3,0.0361328125,False,0.2646484375
airplane,Beijing,6,THU6M30,0.0712890625,True,0.28662109375
rabbit,Beijing,9,THU9M39,0.0341796875,True,0.31494140625
tree,Beijing,4,THU4M7,0.09130859375,False,0.26708984375
hat,Beijing,9,THU9M22,0.03369140625,True,0.286376953125
bike,Beijing,5,THU6M4,0.02978515625,True,0.28759765625
car,Beijing,6,THU6F43,0.05078125,True,0.289794921875
airplane,Beijing,7,THU6M4,0.07177734375,False,0.25732421875
chair,Beijing,5,THU5F2,0.07568359375,False,0.2861328125
airplane,Beijing,6,THU6F21,0.046875,True,0.3154296875
tree,Beijing,5,THU5F2,0.1201171875,False,0.2379150390625
bike,Beijing,5,THU5M1,0.06298828125,False,0.30029296875
airplane,Beijing,9,THU9M23,0.04296875,False,0.297607421875
bike,Beijing,8,THU8M17,0.0546875,False,0.26904296875
rabbit,Beijing,7,THU7M46,0.05322265625,False,0.26806640625
hat,Beijing,6,THU6F20,0.06591796875,True,0.283447265625
rabbit,Beijing,8,THU8F12,0.04736328125,True,0.3076171875
tree,Beijing,5,THU5M7,0.095703125,True,0.30078125
car,Beijing,8,THU8F1,0.107421875,True,0.316162109375
chair,Beijing,9,THU9M2,0.03369140625,True,0.294189453125
chair,Beijing,5,THU5M7,0.04638671875,False,0.263916015625
tree,Beijing,7,THU7M45,0.04052734375,False,0.2509765625
tree,Beijing,7,THU7F41,0.03759765625,False,0.2841796875
hat,Beijing,9,THU9M2,0.0654296875,True,0.271484375
airplane,Beijing,4,THU4F03,0.0595703125,False,0.2685546875
cup,Beijing,4,THU4F8,0.0498046875,False,0.2841796875
chair,Beijing,9,THU9F18,0.03271484375,True,0.310791015625
watch,Beijing,4,THU4F8,0.07275390625,True,0.277587890625
house,Beijing,4,THU4M5,0.02490234375,False,0.300048828125
car,Beijing,6,THU6M31,0.0576171875,False,0.260986328125
car,Beijing,8,THU8M35,0.0302734375,True,0.311279296875
bird,Beijing,8,THU8M35,0.029296875,False,0.271728515625
bike,Beijing,8,THU8F11,0.07177734375,True,0.328857421875
watch,Beijing,7,THU8F33,0.0576171875,True,0.293701171875
bird,Beijing,6,THU6F32,0.04248046875,True,0.28369140625
cup,Beijing,9,THU9M22,0.02197265625,False,0.27880859375
hat,Beijing,4,THU4M5,0.03759765625,False,0.281005859375
car,Beijing,4,THU4M9,0.095703125,False,0.250244140625
cup,Beijing,5,THU6F4,0.05224609375,False,0.2413330078125
house,Beijing,7,THU7F40,0.04150390625,True,0.318115234375
chair,Beijing,7,THU8M16,0.056640625,True,0.3515625
airplane,Beijing,6,THU6M3,0.04638671875,False,0.260986328125
watch,Beijing,6,THU6F43,0.10302734375,False,0.25830078125
airplane,Beijing,8,THU8F11,0.07568359375,True,0.269287109375
house,Beijing,7,THU7F11,0.0771484375,True,0.33740234375
chair,Beijing,6,THU6F28,0.05029296875,True,0.288818359375
chair,Beijing,4,THU5M03,0.044921875,True,0.2890625
house,Beijing,9,THU9F38,0.0849609375,False,0.251708984375
bird,Beijing,7,THU6M4,0.06591796875,False,0.271728515625
chair,Beijing,8,THU8F14,0.04931640625,True,0.343505859375
chair,Beijing,9,THU9M15,0.0556640625,True,0.328857421875
car,Beijing,6,THU6M1,0.07763671875,False,0.239501953125
bird,Beijing,7,THU7M17,0.03857421875,True,0.280517578125
cup,Beijing,8,THU9F38,0.02587890625,False,0.2705078125
chair,Beijing,5,THU5M1,0.06640625,True,0.316162109375
house,Beijing,4,THU4F9,0.05859375,False,0.279541015625
airplane,Beijing,4,THU4M5,0.076171875,False,0.263671875
watch,Beijing,5,THU5M9,0.0400390625,True,0.306640625
cup,Beijing,7,THU7M46,0.0400390625,True,0.327392578125
tree,Beijing,6,THU7M44,0.06396484375,False,0.288330078125
airplane,Beijing,8,THU8M12,0.04541015625,True,0.32080078125
cup,Beijing,8,THU8F12,0.04052734375,True,0.310546875
cat,Beijing,4,THU4F8,0.06103515625,False,0.262451171875
hat,Beijing,5,THU5M1,0.04931640625,True,0.315185546875
cat,Beijing,6,THU6F20,0.07177734375,False,0.260986328125
cat,Beijing,4,THU4F6,0.05078125,False,0.258544921875
cup,Beijing,8,THU8F16,0.0419921875,True,0.302001953125
rabbit,Beijing,4,THU4M10,0.08544921875,False,0.282470703125
watch,Beijing,4,THU4F8,0.0419921875,False,0.285400390625
cat,Beijing,8,THU8F24,0.0478515625,True,0.290771484375
bike,Beijing,4,THU5M03,0.08154296875,False,0.255859375
bike,Beijing,6,THU6F28,0.05078125,True,0.30517578125
airplane,Beijing,9,THU9F18,0.07080078125,False,0.2724609375
bike,Beijing,8,THU8F14,0.0478515625,True,0.29736328125
airplane,Beijing,9,THU9F49,0.0546875,True,0.320068359375
car,Beijing,7,THU7M45,0.05810546875,False,0.27294921875
bird,Beijing,7,THU7M45,0.06005859375,True,0.2919921875
watch,Beijing,4,THU4M7,0.1015625,True,0.28271484375
rabbit,Beijing,7,THU7M17,0.03857421875,True,0.304931640625
car,Beijing,4,THU4F10,0.08642578125,False,0.2479248046875
house,Beijing,7,THU7F15,0.0693359375,True,0.323486328125
hat,Beijing,8,THU8F13,0.04833984375,True,0.346923828125
watch,Beijing,5,THU5F2,0.04296875,False,0.282958984375
watch,Beijing,6,THU7M44,0.052734375,True,0.30908203125
cup,Beijing,4,THU4M7,0.0380859375,False,0.27783203125
airplane,Beijing,6,THU6F28,0.0927734375,True,0.320068359375
car,Beijing,6,THU7M20,0.02880859375,True,0.313232421875
tree,Beijing,9,THU9F1,0.06298828125,True,0.302490234375
cup,Beijing,6,THU6M2,0.052734375,False,0.2763671875
cat,Beijing,8,THU8M21,0.048828125,False,0.296630859375
watch,Beijing,5,THU5F6,0.03173828125,True,0.2998046875
airplane,Beijing,8,THU8F14,0.04150390625,True,0.326416015625
bike,Beijing,9,THU9F18,0.0390625,True,0.3212890625
hat,Beijing,5,THU5F4,0.0380859375,True,0.319091796875
cat,Beijing,5,THU5F2,0.06201171875,False,0.253662109375
watch,Beijing,6,THU6F20,0.0595703125,False,0.261962890625
house,Beijing,5,THU5F3,0.052734375,True,0.30908203125
airplane,Beijing,7,THU8M16,0.0927734375,True,0.33203125
watch,Beijing,8,THU8F24,0.052734375,True,0.28857421875
house,Beijing,9,THU9M23,0.064453125,False,0.253173828125
chair,Beijing,8,THU8F11,0.1171875,True,0.31982421875
car,Beijing,9,THU9M2,0.07373046875,True,0.337646484375
rabbit,Beijing,8,THU8F36,0.04833984375,True,0.310546875
tree,Beijing,7,THU8F33,0.04736328125,True,0.311767578125
chair,Beijing,8,THU8F34,0.044921875,True,0.302734375
house,Beijing,7,THU7M18,0.0576171875,True,0.325927734375
rabbit,Beijing,6,THU6F32,0.02294921875,True,0.31982421875
hat,Beijing,4,THU4M10,0.03564453125,True,0.27880859375
tree,Beijing,5,THU5F3,0.06689453125,False,0.2459716796875
house,Beijing,8,THU9M2,0.07373046875,False,0.258544921875
bird,Beijing,4,THU4M9,0.04638671875,True,0.29638671875
chair,Beijing,7,THU6F13,0.0615234375,True,0.28955078125
cat,Beijing,6,THU6M1,0.064453125,True,0.268310546875
airplane,Beijing,5,THU5F2,0.0419921875,True,0.291015625
airplane,Beijing,4,THU4M7,0.0400390625,False,0.27978515625
rabbit,Beijing,5,THU5F2,0.06396484375,True,0.2978515625
bird,Beijing,6,THU7M44,0.0625,False,0.279296875
bike,Beijing,7,THU7F11,0.03466796875,True,0.32080078125
hat,Beijing,4,THU4M9,0.044921875,True,0.303955078125
chair,Beijing,9,THU9M12,0.0390625,True,0.343017578125
bike,Beijing,7,THU7F40,0.0830078125,True,0.34033203125
cup,Beijing,9,THU9M13,0.02490234375,False,0.28076171875
tree,Beijing,4,THU4M9,0.05322265625,True,0.30419921875
rabbit,Beijing,6,THU6M1,0.03759765625,True,0.295166015625
chair,Beijing,4,THU4M9,0.0771484375,True,0.28466796875
watch,Beijing,7,THU7F41,0.03271484375,True,0.299072265625
house,Beijing,4,THU4F6,0.07421875,False,0.2384033203125
tree,Beijing,7,THU7M17,0.03662109375,True,0.294921875
watch,Beijing,9,THU9M3,0.0419921875,True,0.31494140625
hat,Beijing,8,THU8M36,0.044921875,True,0.30712890625
hat,Beijing,4,THU4M7,0.05322265625,True,0.288818359375
house,Beijing,8,THU8M12,0.07080078125,True,0.296875
house,Beijing,8,THU8F34,0.05908203125,True,0.329833984375
chair,Beijing,6,THU6F21,0.0380859375,True,0.3349609375
hat,Beijing,5,THU5F2,0.05712890625,False,0.276123046875
rabbit,Beijing,8,THU8M36,0.04931640625,False,0.29248046875
watch,Beijing,6,THU7M20,0.056640625,True,0.308837890625
house,Beijing,4,THU4F8,0.056640625,False,0.263916015625
cat,Beijing,7,THU7F41,0.0419921875,False,0.279296875
car,Beijing,5,THU5M1,0.05126953125,False,0.2724609375
cat,Beijing,7,THU7M45,0.052734375,False,0.26318359375
tree,Beijing,6,THU6M1,0.04541015625,False,0.261962890625
cup,Beijing,8,THU8F36,0.03955078125,False,0.264404296875
chair,Beijing,4,THU4F8,0.0302734375,True,0.34423828125
chair,Beijing,9,THU9M23,0.0400390625,True,0.302978515625
airplane,Beijing,7,THU7F11,0.0224609375,True,0.304931640625
airplane,Beijing,4,THU4M9,0.03955078125,False,0.27490234375
hat,Beijing,8,THU8F16,0.04345703125,True,0.291259765625
cup,Beijing,6,THU6F32,0.0927734375,True,0.329345703125
cat,Beijing,4,THU4F10,0.03955078125,False,0.251708984375
watch,San Jose,4,e21547672389753,0.05615234375,False,0.27685546875
bike,San Jose,5,e21541191137910,0.0576171875,True,0.281982421875
bird,San Jose,9,e21553797665751,0.0546875,False,0.258544921875
airplane,San Jose,8,e21547845878342,0.05419921875,True,0.2958984375
bike,San Jose,4,e21547668526141,0.06298828125,False,0.272705078125
house,San Jose,5,e21543432563054,0.05322265625,False,0.287841796875
hat,San Jose,5,e21544821083289,0.05224609375,True,0.302001953125
car,San Jose,6,e21547230596884,0.07421875,False,0.2454833984375
airplane,San Jose,5,e21547062251659,0.0439453125,True,0.316162109375
watch,San Jose,7,e21547242571962,0.02978515625,True,0.29345703125
chair,San Jose,8,e21550690726876,0.037109375,True,0.284912109375
watch,San Jose,9,e21552766577513,0.17626953125,True,0.296630859375
house,San Jose,6,e21547834597252,0.0556640625,True,0.3271484375
hat,San Jose,8,e21548096119835,0.03466796875,False,0.286376953125
house,San Jose,6,e21541008354503,0.05322265625,True,0.2998046875
rabbit,San Jose,6,e21547240775263,0.037109375,True,0.31201171875
rabbit,San Jose,4,e21547663022993,0.04638671875,True,0.291015625
bird,San Jose,9,e21555102208611,0.0546875,True,0.318603515625
chair,San Jose,9,e21556311534736,0.08837890625,False,0.263916015625
car,San Jose,4,e21547836177154,0.09130859375,False,0.2457275390625
cup,San Jose,4,e21547060282520,0.04736328125,False,0.2841796875
chair,San Jose,8,e21547674347301,0.06103515625,True,0.32763671875
airplane,San Jose,8,e21550689187843,0.05029296875,False,0.278564453125
watch,San Jose,7,e21548958550335,0.04443359375,True,0.315673828125
hat,San Jose,7,e21548441283760,0.02587890625,True,0.33447265625
airplane,San Jose,4,e21547246292717,0.05419921875,False,0.25537109375
car,San Jose,4,e21547071853117,0.05224609375,True,0.28662109375
bird,San Jose,8,e21548105648196,0.05712890625,True,0.318359375
airplane,San Jose,5,e21542053241209,0.06005859375,False,0.28173828125
cat,San Jose,4,e21547071853117,0.08837890625,False,0.245849609375
bike,San Jose,4,e21548445362792,0.0361328125,True,0.321044921875
bird,San Jose,6,e21548097384364,0.046875,False,0.28125
hat,San Jose,9,e21554324047717,0.05859375,False,0.2548828125
bird,San Jose,7,e21542224706912,0.08935546875,False,0.251708984375
chair,San Jose,4,e21547060282520,0.044921875,True,0.2880859375
airplane,San Jose,9,e21555523952200,0.04296875,True,0.318359375
tree,San Jose,6,e21547240775263,0.06640625,False,0.257568359375
watch,San Jose,8,e21548104824451,0.05517578125,True,0.30615234375
hat,San Jose,6,e21541017927896,0.04248046875,True,0.288818359375
car,San Jose,9,e21553889536940,0.07177734375,True,0.3369140625
hat,San Jose,6,e21547073155004,0.11376953125,False,0.258056640625
cat,San Jose,4,e21547836177154,0.13671875,False,0.238525390625
cup,San Jose,5,e21547066393058,0.03271484375,False,0.26953125
cup,San Jose,4,e21547241159990,0.07666015625,False,0.25634765625
airplane,San Jose,4,e21540576907849,0.16552734375,False,0.2283935546875
hat,San Jose,6,e21547668018017,0.10986328125,False,0.25390625
chair,San Jose,5,e21542218678125,0.02978515625,True,0.2880859375
car,San Jose,5,e21543430495947,0.109375,False,0.2476806640625
cup,San Jose,4,e21547242197593,0.04296875,False,0.276611328125
cup,San Jose,9,e21555004796019,0.0283203125,False,0.299560546875
cat,San Jose,9,e21553637857619,0.0322265625,True,0.29443359375
airplane,San Jose,7,e21544820627246,0.0947265625,True,0.32568359375
bike,San Jose,5,e21541616746618,0.0498046875,False,0.263916015625
chair,San Jose,9,e21553793354436,0.0390625,True,0.323486328125
cat,San Jose,9,e21550773711411,0.052734375,False,0.260498046875
bike,San Jose,7,e21548098930405,0.0234375,True,0.291748046875
rabbit,San Jose,5,e21542061442525,0.04638671875,True,0.30078125
chair,San Jose,4,e21547241159990,0.04833984375,False,0.29638671875
car,San Jose,9,e21550773711411,0.0400390625,True,0.313232421875
rabbit,San Jose,6,e21548097384364,0.0478515625,True,0.31982421875
cup,San Jose,6,e21548094649748,0.0791015625,True,0.318603515625
cat,San Jose,4,e21548451296118,0.13232421875,False,0.2568359375
hat,San Jose,7,e21548106388954,0.07080078125,True,0.314697265625
airplane,San Jose,7,e21547667337924,0.03466796875,False,0.279052734375
car,San Jose,4,e21547664938821,0.087890625,False,0.27001953125
chair,San Jose,9,e21555004796019,0.06640625,True,0.3486328125
chair,San Jose,4,e21547242197593,0.0625,False,0.27685546875
hat,San Jose,7,e21547844653939,0.02978515625,True,0.325439453125
chair,San Jose,8,e21548449754672,0.0693359375,True,0.3408203125
cup,San Jose,7,e21547061122742,0.0576171875,False,0.271728515625
cat,San Jose,8,e21550687622483,0.09375,True,0.267578125
cat,San Jose,7,e21548098146005,0.052734375,False,0.28955078125
rabbit,San Jose,9,e21555531146821,0.0712890625,True,0.298095703125
